Restaurant|Adrress|Opening_Hours|Contact|Total_Star|Person|Star|Date|Review|Thumb|tokens|tokens_v2|entities|token_pos|top_key_freq|summary|sentiment
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|Wei Lin Kuo| 3 顆星 |1 天前|每次喝小雅都有滿滿的飽足感|0|['每', '次', '喝', '小雅', '都', '有', '滿滿', '的', '飽足感']|['小雅', '飽足感']|set()|[('每', 'Nes'), ('次', 'Nf'), ('喝', 'VC'), ('小雅', 'Nb'), ('都', 'D'), ('有', 'V_2'), ('滿滿', 'VH'), ('的', 'DE'), ('飽足感', 'Na')]|[('小雅', 1), ('飽足感', 1)]|['每次喝小雅都有滿滿的飽足感']|0.52
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|余浚銘| 5 顆星 |2 天前|港覺加減小小的漲價|0|['港覺', '加減', '小小', '的', '漲價']|['港覺', '加減']|set()|[('港覺', 'Na'), ('加減', 'VC'), ('小小', 'VH'), ('的', 'DE'), ('漲價', 'VH')]|[('港覺', 1), ('加減', 1)]|['港覺加減小小的漲價']|0.14
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|大福| 5 顆星 |3 天前|時不時的看很多人在排隊 我是吃過西米露 不錯吃|0|['時', '不時', '的', '看', '很多', '人', '在', '排隊', ' ', '我', '是', '吃', '過', '西米露 ', '不錯', '吃']|['排隊', '西米露 ']|{(16, 18, 'GPE', '西米')}|[('時', 'Na'), ('不時', 'D'), ('的', 'DE'), ('看', 'VC'), ('很多', 'Neqa'), ('人', 'Na'), ('在', 'D'), ('排隊', 'VA'), (' ', 'WHITESPACE'), ('我', 'Nh'), ('是', 'SHI'), ('吃', 'VC'), ('過', 'Di'), ('西米露 ', 'Nb'), ('不錯', 'VH'), ('吃', 'VC')]|[('排隊', 1), ('西米露 ', 1)]|['時不時的看很多人在排隊 我是吃過西米露 不錯吃']|0.17
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|楊秀華| 4 顆星 |4 天前|飲料好喝又便宜尤其是芋頭西米露讚|0|['飲料', '好喝', '又', '便宜', '尤其', '是', '芋頭', '西米', '露讚']|['飲料', '芋頭', '西米', '露讚']|set()|[('飲料', 'Na'), ('好喝', 'VH'), ('又', 'Caa'), ('便宜', 'VH'), ('尤其', 'D'), ('是', 'SHI'), ('芋頭', 'Na'), ('西米', 'Na'), ('露讚', 'VC')]|[('飲料', 1), ('芋頭', 1), ('西米', 1), ('露讚', 1)]|['飲料好喝又便宜尤其是芋頭西米露讚']|0.61
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|Sandy T| 3 顆星 |5 天前|"點了最有名的芋頭西米露 對於平常喝無糖的人來說有點太甜 裡面加的好像是類似椰奶的味道
不會再回訪 挺一般的"|0|['點', '了', '最', '有名', '的', '芋頭', '西米露 ', '對於', '平常', '喝', '無糖', '的', '人', '來', '說', '有點', '太', '甜', ' ', '裡面', '加', '的', '好像', '是', '類似', '椰奶', '的', '味道\n', '不會', '再', '回訪', ' ', '挺', '一般', '的']|['芋頭', '西米露 ', '椰奶', '味道\n', '回訪']|set()|[('點', 'VC'), ('了', 'Di'), ('最', 'Dfa'), ('有名', 'VH'), ('的', 'DE'), ('芋頭', 'Na'), ('西米露 ', 'Nb'), ('對於', 'P'), ('平常', 'Nd'), ('喝', 'VC'), ('無糖', 'A'), ('的', 'DE'), ('人', 'Na'), ('來', 'D'), ('說', 'VE'), ('有點', 'Dfa'), ('太', 'Dfa'), ('甜', 'VH'), (' ', 'WHITESPACE'), ('裡面', 'Ncd'), ('加', 'VC'), ('的', 'DE'), ('好像', 'D'), ('是', 'SHI'), ('類似', 'VG'), ('椰奶', 'Na'), ('的', 'DE'), ('味道\n', 'Na'), ('不會', 'D'), ('再', 'D'), ('回訪', 'VC'), (' ', 'WHITESPACE'), ('挺', 'Dfa'), ('一般', 'A'), ('的', 'DE')]|[('芋頭', 1), ('西米露 ', 1), ('椰奶', 1), ('味道\n', 1), ('回訪', 1)]|['點了最有名的芋頭西米露 對於平常喝無糖的人來說有點太甜 裡面加的好像是類似椰奶的味道', '不會再回訪 挺一般的']|0.15
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|L V| 5 顆星 |5 天前|"點了一杯芋頭西米露鮮奶$55
芋泥真的是非常濃醇香
還吃得到芋頭塊 不是軟爛的那種
西米露我個人覺得可以在稍微多一些些
甜度跟冰塊沒有做調整
直接從後面冰箱拿出來的
冰冰的喝比較好喝
甜度的話對我來說是剛剛好的
如果是完全不吃甜的可能會覺得太甜
如果是吃很甜的會覺得不夠甜
如果是很少吃甜但偶爾會吃的會覺得剛剛好！
所以對我來說超好喝！"|0|['點', '了', '一', '杯', '芋頭', '西米露鮮', '奶', '$', '55\n', '芋泥', '真的', '是', '非常', '濃醇', '香\n', '還', '吃', '得', '到', '芋頭塊', ' ', '不', '是', '軟爛', '的', '那', '種', '\n', '西米', '露', '我', '個人', '覺得', '可以', '在', '稍微', '多', '一些些', '\n甜度', '跟', '冰塊', '沒有', '做', '調整\n', '直接', '從', '後面', '冰箱', '拿出來', '的', '\n冰冰', '的', '喝', '比較', '好喝', '\n', '甜度', '的話', '對', '我', '來說', '是', '剛剛', '好', '的', '\n', '如果', '是', '完全', '不', '吃', '甜', '的', '可能', '會', '覺得', '太', '甜\n', '如果', '是', '吃', '很', '甜', '的', '會', '覺得', '不', '夠', '甜\n', '如果', '是', '很少', '吃', '甜', '但', '偶爾', '會', '吃', '的', '會', '覺得', '剛剛', '好', '！', '\n', '所以', '對', '我', '來說', '超', '好喝', '！']|['芋頭', '芋泥', '香\n', '芋頭塊', '西米', '\n甜度', '冰塊', '調整\n', '冰箱', '拿出來', '\n冰冰', '甜度']|set()|[('點', 'VC'), ('了', 'Di'), ('一', 'Neu'), ('杯', 'Nf'), ('芋頭', 'Na'), ('西米露鮮', 'VH'), ('奶', 'Na'), ('$', 'FW'), ('55\n', 'Neu'), ('芋泥', 'Na'), ('真的', 'D'), ('是', 'SHI'), ('非常', 'Dfa'), ('濃醇', 'VH'), ('香\n', 'Na'), ('還', 'D'), ('吃', 'VC'), ('得', 'DE'), ('到', 'VC'), ('芋頭塊', 'Na'), (' ', 'WHITESPACE'), ('不', 'D'), ('是', 'SHI'), ('軟爛', 'VH'), ('的', 'DE'), ('那', 'Nep'), ('種', 'Nf'), ('\n', 'WHITESPACE'), ('西米', 'Na'), ('露', 'VC'), ('我', 'Nh'), ('個人', 'Nh'), ('覺得', 'VK'), ('可以', 'D'), ('在', 'P'), ('稍微', 'D'), ('多', 'VH'), ('一些些', 'Neqa'), ('\n甜度', 'Na'), ('跟', 'P'), ('冰塊', 'Na'), ('沒有', 'D'), ('做', 'VC'), ('調整\n', 'Na'), ('直接', 'VH'), ('從', 'P'), ('後面', 'Ncd'), ('冰箱', 'Na'), ('拿出來', 'VB'), ('的', 'DE'), ('\n冰冰', 'Na'), ('的', 'DE'), ('喝', 'VC'), ('比較', 'Dfa'), ('好喝', 'VH'), ('\n', 'WHITESPACE'), ('甜度', 'Na'), ('的話', 'Cba'), ('對', 'P'), ('我', 'Nh'), ('來說', 'Ng'), ('是', 'SHI'), ('剛剛', 'D'), ('好', 'VH'), ('的', 'DE'), ('\n', 'WHITESPACE'), ('如果', 'Cbb'), ('是', 'SHI'), ('完全', 'D'), ('不', 'D'), ('吃', 'VC'), ('甜', 'VH'), ('的', 'DE'), ('可能', 'D'), ('會', 'D'), ('覺得', 'VK'), ('太', 'Dfa'), ('甜\n', 'VH'), ('如果', 'Cbb'), ('是', 'SHI'), ('吃', 'VC'), ('很', 'Dfa'), ('甜', 'VH'), ('的', 'DE'), ('會', 'D'), ('覺得', 'VK'), ('不', 'D'), ('夠', 'Dfa'), ('甜\n', 'VH'), ('如果', 'Cbb'), ('是', 'SHI'), ('很少', 'D'), ('吃', 'VC'), ('甜', 'VH'), ('但', 'Cbb'), ('偶爾', 'D'), ('會', 'D'), ('吃', 'VC'), ('的', 'DE'), ('會', 'D'), ('覺得', 'VK'), ('剛剛', 'D'), ('好', 'VH'), ('！', 'EXCLAMATIONCATEGORY'), ('\n', 'WHITESPACE'), ('所以', 'Cbb'), ('對', 'P'), ('我', 'Nh'), ('來說', 'Ng'), ('超', 'Dfa'), ('好喝', 'VH'), ('！', 'EXCLAMATIONCATEGORY')]|[('芋頭', 1), ('芋泥', 1), ('香\n', 1), ('芋頭塊', 1), ('西米', 1), ('\n甜度', 1), ('冰塊', 1), ('調整\n', 1), ('冰箱', 1), ('拿出來', 1), ('\n冰冰', 1), ('甜度', 1)]|['如果是很少吃甜但偶爾會吃的會覺得剛剛好', '還吃得到芋頭塊 不是軟爛的那種', '甜度的話對我來說是剛剛好的', '如果是吃很甜的會覺得不夠甜', '如果是完全不吃甜的可能會覺得太甜']|0.0
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|May Wang| 5 顆星 |5 天前|料會裝8分滿的飲料😂 照片是仙草總匯，平常都喝芋頭西米露，超級推薦芋頭控👍🏻👍🏻👍🏻滿滿一杯都是料❤️|0|['料', '會', '裝', '8', '分', '滿', '的', '飲料😂', ' ', '照片', '是', '仙草', '總匯', '，', '平常', '都', '喝', '芋頭', '西米露', '，', '超級', '推薦', '芋頭', '控👍🏻👍🏻👍🏻', '滿滿', '一', '杯', '都', '是', '料❤', '️']|['飲料😂', '照片', '仙草', '總匯', '芋頭', '西米露', '推薦', '芋頭', '控👍🏻👍🏻👍🏻', '料❤']|set()|[('料', 'VE'), ('會', 'D'), ('裝', 'VC'), ('8', 'Neu'), ('分', 'Nf'), ('滿', 'VH'), ('的', 'DE'), ('飲料😂', 'Na'), (' ', 'WHITESPACE'), ('照片', 'Na'), ('是', 'SHI'), ('仙草', 'Na'), ('總匯', 'Na'), ('，', 'COMMACATEGORY'), ('平常', 'Nd'), ('都', 'D'), ('喝', 'VC'), ('芋頭', 'Na'), ('西米露', 'Na'), ('，', 'COMMACATEGORY'), ('超級', 'D'), ('推薦', 'VC'), ('芋頭', 'Na'), ('控👍🏻👍🏻👍🏻', 'Na'), ('滿滿', 'VH'), ('一', 'Neu'), ('杯', 'Nf'), ('都', 'D'), ('是', 'SHI'), ('料❤', 'Na'), ('️', 'Na')]|[('芋頭', 2), ('飲料😂', 1), ('照片', 1), ('仙草', 1), ('總匯', 1), ('西米露', 1), ('推薦', 1), ('控👍🏻👍🏻👍🏻', 1), ('料❤', 1)]|['超級推薦芋頭控👍🏻👍🏻👍🏻滿滿一杯都是料❤️', '料會裝8分滿的飲料😂 照片是仙草總匯', '平常都喝芋頭西米露']|0.0
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|Chen Sharon| 5 顆星 |5 天前|"每次來高雄必喝！！！！ 好喝到一個不行❤️
而且50元有夠便宜 台北一樣的東西可能貴一兩倍！
整杯從頭到尾都是芋頭
目前還沒在台北找到這麼多芋頭的店❤️
今天跟店員說要帶回台北 還幫我裝很多冰塊 感謝🙏🏻"|0|['每', '次', '來', '高雄', '必', '喝', '！', '！', '！', '！', ' ', '好喝', '到', '一', '個', '不行', '❤', '️\n', '而且', '50', '元', '有夠', '便宜', ' ', '台北', '一樣', '的', '東西', '可能', '貴', '一兩', '倍', '！', '\n', '整', '杯', '從頭到尾', '都', '是', '芋頭\n', '目前', '還', '沒', '在', '台北', '找到', '這麼多', '芋頭', '的', '店❤', '️\n', '今天', '跟', '店員', '說', '要', '帶回', '台北', ' ', '還', '幫', '我', '裝', '很多', '冰塊', ' ', '感謝', '🙏🏻']|['高雄', '️\n', '台北', '東西', '芋頭\n', '台北', '找到', '芋頭', '店❤', '️\n', '店員', '帶回', '台北', '冰塊']|{(42, 43, 'CARDINAL', '一'), (3, 5, 'GPE', '高雄'), (63, 65, 'GPE', '台北'), (32, 34, 'GPE', '台北'), (24, 27, 'MONEY', '50元'), (86, 88, 'GPE', '台北'), (77, 79, 'DATE', '今天'), (43, 44, 'CARDINAL', '兩')}|[('每', 'Nes'), ('次', 'Nf'), ('來', 'VA'), ('高雄', 'Nc'), ('必', 'D'), ('喝', 'VC'), ('！', 'EXCLAMATIONCATEGORY'), ('！', 'EXCLAMATIONCATEGORY'), ('！', 'EXCLAMATIONCATEGORY'), ('！', 'EXCLAMATIONCATEGORY'), (' ', 'WHITESPACE'), ('好喝', 'VH'), ('到', 'P'), ('一', 'Neu'), ('個', 'Nf'), ('不行', 'VH'), ('❤', 'Na'), ('️\n', 'Na'), ('而且', 'Cbb'), ('50', 'Neu'), ('元', 'Nf'), ('有夠', 'Dfa'), ('便宜', 'VH'), (' ', 'WHITESPACE'), ('台北', 'Nc'), ('一樣', 'VH'), ('的', 'DE'), ('東西', 'Na'), ('可能', 'D'), ('貴', 'VH'), ('一兩', 'Neu'), ('倍', 'Na'), ('！', 'EXCLAMATIONCATEGORY'), ('\n', 'WHITESPACE'), ('整', 'Neqa'), ('杯', 'Nf'), ('從頭到尾', 'D'), ('都', 'D'), ('是', 'SHI'), ('芋頭\n', 'Na'), ('目前', 'Nd'), ('還', 'D'), ('沒', 'D'), ('在', 'P'), ('台北', 'Nc'), ('找到', 'VC'), ('這麼多', 'Neqa'), ('芋頭', 'Na'), ('的', 'DE'), ('店❤', 'Nb'), ('️\n', 'Nb'), ('今天', 'Nd'), ('跟', 'P'), ('店員', 'Na'), ('說', 'VE'), ('要', 'D'), ('帶回', 'VC'), ('台北', 'Nc'), (' ', 'WHITESPACE'), ('還', 'D'), ('幫', 'P'), ('我', 'Nh'), ('裝', 'VC'), ('很多', 'Neqa'), ('冰塊', 'Na'), (' ', 'WHITESPACE'), ('感謝', 'VK'), ('🙏🏻', 'FW')]|[('台北', 3), ('️\n', 2), ('高雄', 1), ('東西', 1), ('芋頭\n', 1), ('找到', 1), ('芋頭', 1), ('店❤', 1), ('店員', 1), ('帶回', 1), ('冰塊', 1)]|['目前還沒在台北找到這麼多芋頭的店❤️', '好喝到一個不行❤️', '今天跟店員說要帶回台北 還幫我裝很多冰塊 感謝🙏🏻', '每次來高雄必喝', '整杯從頭到尾都是芋頭']|0.0
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|魯比| 4 顆星 |1 週前|炎熱天喝個冬瓜杏仁凍消暑、舒服，喜歡芋頭的朋友們可以試試店家主推商品，我沒有很愛這味單純嚐鮮而已。|0|['炎熱天', '喝', '個', '冬瓜', '杏仁凍', '消暑', '、', '舒服', '，', '喜歡', '芋頭', '的', '朋友', '們', '可以', '試試', '店家', '主推', '商品', '，', '我', '沒有', '很', '愛', '這', '味', '單純', '嚐鮮', '而已', '。']|['冬瓜', '杏仁凍', '消暑', '芋頭', '朋友', '店家', '主推', '商品', '嚐鮮']|set()|[('炎熱天', 'Nd'), ('喝', 'VC'), ('個', 'Di'), ('冬瓜', 'Na'), ('杏仁凍', 'Na'), ('消暑', 'VA'), ('、', 'PAUSECATEGORY'), ('舒服', 'VH'), ('，', 'COMMACATEGORY'), ('喜歡', 'VK'), ('芋頭', 'Na'), ('的', 'DE'), ('朋友', 'Na'), ('們', 'Na'), ('可以', 'D'), ('試試', 'VF'), ('店家', 'Na'), ('主推', 'VC'), ('商品', 'Na'), ('，', 'COMMACATEGORY'), ('我', 'Nh'), ('沒有', 'D'), ('很', 'Dfa'), ('愛', 'VL'), ('這', 'Nep'), ('味', 'Na'), ('單純', 'VH'), ('嚐鮮', 'VA'), ('而已', 'T'), ('。', 'PERIODCATEGORY')]|[('冬瓜', 1), ('杏仁凍', 1), ('消暑', 1), ('芋頭', 1), ('朋友', 1), ('店家', 1), ('主推', 1), ('商品', 1), ('嚐鮮', 1)]|['炎熱天喝個冬瓜杏仁凍消暑、舒服', '喜歡芋頭的朋友們可以試試店家主推商品', '我沒有很愛這味單純嚐鮮而已']|0.95
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|Peggy Chen| 5 顆星 |1 週前|芋頭西米露好喝，很濃䖇，值得推薦。|0|['芋頭', '西米露', '好喝', '，', '很', '濃䖇', '，', '值得', '推薦', '。']|['芋頭', '西米露', '推薦']|set()|[('芋頭', 'Na'), ('西米露', 'Na'), ('好喝', 'VH'), ('，', 'COMMACATEGORY'), ('很', 'Dfa'), ('濃䖇', 'VH'), ('，', 'COMMACATEGORY'), ('值得', 'VH'), ('推薦', 'VC'), ('。', 'PERIODCATEGORY')]|[('芋頭', 1), ('西米露', 1), ('推薦', 1)]|['芋頭西米露好喝', '很濃䖇', '值得推薦']|0.19
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|食祿財神| 5 顆星 |1 週前|"今日跑去高醫辦事，特別跑去買煎包及隔壁

小雅芋頭西米露。除了告知店家少糖，談吐間店家也知道我從遠地來，特地在袋子外加了冰塊，小動作大貼心，對於自己店裡產品，想讓客戶吃到最好的一面心，我真的感受到了。真的不是一般做生意成功的心態，而是更謙卑，用心來讓客戶吃到更美好的食物，謝謝妳們，這幾杯飲料是我近10年來喝過最用心的產品。"|0|['今日', '跑去', '高醫', '辦事', '，', '特別', '跑去', '買', '煎包', '及', '隔壁', '\n\n', '小雅', '芋頭', '西米露', '。', '除了', '告知', '店家', '少糖', '，', '談吐', '間', '店家', '也', '知道', '我', '從', '遠地', '來', '，', '特地', '在', '袋子', '外加', '了', '冰塊', '，', '小', '動作', '大', '貼心', '，', '對於', '自己', '店', '裡', '產品', '，', '想', '讓', '客戶', '吃到', '最', '好', '的', '一', '面', '心', '，', '我', '真的', '感受到', '了', '。', '真的', '不', '是', '一般', '做生意', '成功', '的', '心態', '，', '而是', '更', '謙卑', '，', '用心', '來', '讓', '客戶', '吃到', '更', '美好', '的', '食物', '，', '謝謝', '妳們', '，', '這', '幾', '杯', '飲料', '是', '我', '近', '10', '年', '來', '喝', '過', '最', '用心', '的', '產品', '。']|['高醫', '辦事', '煎包', '隔壁', '小雅', '芋頭', '西米露', '店家', '談吐', '店家', '遠地', '袋子', '外加', '冰塊', '動作', '產品', '客戶', '吃到', '做生意', '心態', '客戶', '吃到', '食物', '飲料', '產品']|{(0, 2, 'DATE', '今日'), (149, 152, 'DATE', '10年'), (4, 6, 'ORG', '高醫')}|[('今日', 'Nd'), ('跑去', 'VCL'), ('高醫', 'Nc'), ('辦事', 'VA'), ('，', 'COMMACATEGORY'), ('特別', 'VH'), ('跑去', 'VCL'), ('買', 'VC'), ('煎包', 'Na'), ('及', 'Caa'), ('隔壁', 'Nc'), ('\n\n', 'WHITESPACE'), ('小雅', 'Nb'), ('芋頭', 'Na'), ('西米露', 'Na'), ('。', 'PERIODCATEGORY'), ('除了', 'P'), ('告知', 'VE'), ('店家', 'Na'), ('少糖', 'VH'), ('，', 'COMMACATEGORY'), ('談吐', 'Na'), ('間', 'Ng'), ('店家', 'Na'), ('也', 'D'), ('知道', 'VK'), ('我', 'Nh'), ('從', 'P'), ('遠地', 'Nc'), ('來', 'VA'), ('，', 'COMMACATEGORY'), ('特地', 'D'), ('在', 'P'), ('袋子', 'Na'), ('外加', 'VC'), ('了', 'Di'), ('冰塊', 'Na'), ('，', 'COMMACATEGORY'), ('小', 'VH'), ('動作', 'Na'), ('大', 'VH'), ('貼心', 'VH'), ('，', 'COMMACATEGORY'), ('對於', 'P'), ('自己', 'Nh'), ('店', 'Nc'), ('裡', 'Ncd'), ('產品', 'Na'), ('，', 'COMMACATEGORY'), ('想', 'VE'), ('讓', 'VL'), ('客戶', 'Na'), ('吃到', 'VC'), ('最', 'Dfa'), ('好', 'VH'), ('的', 'DE'), ('一', 'Neu'), ('面', 'Nf'), ('心', 'Na'), ('，', 'COMMACATEGORY'), ('我', 'Nh'), ('真的', 'D'), ('感受到', 'VK'), ('了', 'T'), ('。', 'PERIODCATEGORY'), ('真的', 'D'), ('不', 'D'), ('是', 'SHI'), ('一般', 'D'), ('做生意', 'VA'), ('成功', 'VH'), ('的', 'DE'), ('心態', 'Na'), ('，', 'COMMACATEGORY'), ('而是', 'Cbb'), ('更', 'Dfa'), ('謙卑', 'VH'), ('，', 'COMMACATEGORY'), ('用心', 'VH'), ('來', 'D'), ('讓', 'VL'), ('客戶', 'Na'), ('吃到', 'VC'), ('更', 'Dfa'), ('美好', 'VH'), ('的', 'DE'), ('食物', 'Na'), ('，', 'COMMACATEGORY'), ('謝謝', 'VJ'), ('妳們', 'Nh'), ('，', 'COMMACATEGORY'), ('這', 'Nep'), ('幾', 'Neu'), ('杯', 'Nf'), ('飲料', 'Na'), ('是', 'SHI'), ('我', 'Nh'), ('近', 'Nes'), ('10', 'Neu'), ('年', 'Nf'), ('來', 'Ng'), ('喝', 'VC'), ('過', 'Di'), ('最', 'Dfa'), ('用心', 'VH'), ('的', 'DE'), ('產品', 'Na'), ('。', 'PERIODCATEGORY')]|[('店家', 2), ('產品', 2), ('客戶', 2), ('吃到', 2), ('高醫', 1), ('辦事', 1), ('煎包', 1), ('隔壁', 1), ('小雅', 1), ('芋頭', 1), ('西米露', 1), ('談吐', 1), ('遠地', 1), ('袋子', 1), ('外加', 1), ('冰塊', 1), ('動作', 1), ('做生意', 1), ('心態', 1), ('食物', 1), ('飲料', 1)]|['用心來讓客戶吃到更美好的食物', '這幾杯飲料是我近10年來喝過最用心的產品', '想讓客戶吃到最好的一面心', '談吐間店家也知道我從遠地來', '今日跑去高醫辦事']|0.09
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|劉思筠| 5 顆星 |1 週前|喝過最好喝的芋頭西米露，沒有之一|0|['喝', '過', '最', '好喝', '的', '芋頭', '西米露', '，', '沒有', '之', '一']|['芋頭', '西米露']|{(14, 16, 'CARDINAL', '之一')}|[('喝', 'VC'), ('過', 'Di'), ('最', 'Dfa'), ('好喝', 'VH'), ('的', 'DE'), ('芋頭', 'Na'), ('西米露', 'Na'), ('，', 'COMMACATEGORY'), ('沒有', 'VJ'), ('之', 'DE'), ('一', 'Neu')]|[('芋頭', 1), ('西米露', 1)]|['喝過最好喝的芋頭西米露', '沒有之一']|0.21
小雅茶舖-芋頭西米露 高雄美食/高雄飲料/高雄必喝/三民美食/三民飲料/三民下午茶/三民甜點|807高雄市三民區熱河一街204號|星期日    11:00–22:00   星期一    11:00–22:00   星期二    11:00–22:00   星期三    11:00–22:00   星期四    11:00–22:00   星期五    11:00–22:00   星期六    11:00–22:00|73111098|4.4|阿展| 5 顆星 |1 週前|"白目衣衫淨，
黃鶴下海去，
芋頭西米露，
槓上一層樓。
-----展
我沒喝過只是想留言"|1|['白目', '衣衫', '淨', '，', '\n', '黃鶴', '下海', '去', '，', '\n', '芋頭', '西米露', '，', '\n', '槓上', '一', '層', '樓', '。', '\n', '-----', '展\n', '我', '沒', '喝', '過', '只是', '想', '留言']|['白目', '衣衫', '黃鶴', '下海', '芋頭', '西米露', '槓上', '展\n', '留言']|set()|[('白目', 'Na'), ('衣衫', 'Na'), ('淨', 'VH'), ('，', 'COMMACATEGORY'), ('\n', 'WHITESPACE'), ('黃鶴', 'Na'), ('下海', 'VA'), ('去', 'T'), ('，', 'COMMACATEGORY'), ('\n', 'WHITESPACE'), ('芋頭', 'Na'), ('西米露', 'Na'), ('，', 'COMMACATEGORY'), ('\n', 'WHITESPACE'), ('槓上', 'VC'), ('一', 'Neu'), ('層', 'Nf'), ('樓', 'Nc'), ('。', 'PERIODCATEGORY'), ('\n', 'WHITESPACE'), ('-----', 'FW'), ('展\n', 'Nb'), ('我', 'Nh'), ('沒', 'D'), ('喝', 'VC'), ('過', 'Di'), ('只是', 'D'), ('想', 'VE'), ('留言', 'VA')]|[('白目', 1), ('衣衫', 1), ('黃鶴', 1), ('下海', 1), ('芋頭', 1), ('西米露', 1), ('槓上', 1), ('展\n', 1), ('留言', 1)]|['白目衣衫淨', '黃鶴下海去', '芋頭西米露', '槓上一層樓', '-----展']|0.0
